sales_id,customer_id,product_id,store_id,date_key,quantity,unit_price,discount,sales_amount,payment_method
T040364,C00233,P0241,S093,20251210,5,184.78,27.77,896.13,Debit Card
T040365,C04938,P0402,S063,20230209,1,8016.76,1261.5,6755.26,Credit Card
T040366,C04400,P0188,S109,20241112,3,2348.22,416.57,6628.09,UPI
T040367,C01054,P0411,S082,20240314,1,3685.58,294.92,3390.66,UPI
T040368,C04909,P0153,S098,20230621,1,74427.07,10142.0,64285.07,Cash
T040369,C03958,P0479,S100,20231113,1,94604.45,9369.98,85234.47,Credit Card
T040370,C02881,P0210,S049,20240906,2,591.09,93.45,1088.73,Debit Card
T040371,C00105,P0464,S001,20240308,1,1864.66,182.14,1682.52,UPI
T040372,C00205,P0029,S097,20250725,1,4135.31,1433.66,2701.65,UPI
T040373,C01273,P0089,S087,20230914,2,10291.5,1876.7,18706.3,UPI
T040374,C02824,P0405,S040,20250602,1,11523.15,1586.76,9936.39,UPI
T040375,C02919,P0416,S008,20230518,1,344.45,11.41,333.04,UPI
T040376,C01713,P0254,S116,20230513,2,10758.68,2920.96,18596.4,Debit Card
T040377,C02885,P0323,S090,20250408,1,9234.38,952.04,8282.34,UPI
T040378,C04612,P0279,S105,20230911,2,114384.47,33963.72,194805.22,Credit Card
T040379,C04075,P0428,S110,20250309,1,76989.21,6164.58,70824.63,Debit Card
T040380,C04695,P0312,S040,20231204,2,19314.63,1989.4,36639.86,UPI
T040381,C02558,P0406,S045,20240905,4,667.08,1062.13,1606.19,UPI
T040382,C04374,P0323,S108,20251009,2,9234.38,1924.51,16544.25,UPI
T040383,C01278,P0318,S075,20230217,5,1410.55,806.49,6246.26,UPI
T040384,C03957,P0276,S116,20230810,5,1230.58,663.98,5488.92,Credit Card
T040385,C01433,P0032,S080,20230107,2,4019.42,1092.39,6946.45,Net Banking
T040386,C03245,P0459,S120,20230212,1,739.45,154.73,584.72,Debit Card
T040387,C04117,P0231,S081,20250106,3,3426.01,2876.66,7401.37,Debit Card
T040388,C04058,P0453,S093,20230915,1,6362.86,734.48,5628.38,UPI
T040389,C03190,P0445,S058,20250709,2,793.76,85.33,1502.19,Debit Card
T040390,C00712,P0497,S092,20251021,2,14515.44,1818.98,27211.9,Net Banking
T040391,C02703,P0199,S053,20251031,3,1938.03,445.29,5368.8,UPI
T040392,C03654,P0189,S094,20241231,1,10478.58,944.31,9534.27,Cash
T040393,C00195,P0061,S112,20241026,2,100375.03,25180.77,175569.29,Credit Card
T040394,C04256,P0389,S119,20241216,4,2815.22,2854.98,8405.9,UPI
T040395,C04933,P0284,S018,20240710,2,116502.69,29101.0,203904.38,UPI
T040396,C04351,P0333,S092,20231112,3,2470.18,407.54,7003.0,Credit Card
T040397,C01335,P0087,S097,20250830,2,6498.64,907.38,12089.9,UPI
T040398,C02604,P0118,S103,20231013,2,359.47,157.68,561.26,Credit Card
T040399,C04946,P0456,S014,20240507,2,7049.46,1711.76,12387.16,Net Banking
T040400,C04350,P0468,S115,20230413,2,552.37,182.54,922.2,UPI
T040401,C03837,P0488,S030,20241018,6,748.13,74.66,4414.12,UPI
T040402,C03375,P0224,S085,20230429,1,54021.47,7520.16,46501.31,UPI
T040403,C00134,P0275,S069,20230102,5,920.91,222.74,4381.81,UPI
T040404,C02489,P0161,S013,20250117,2,297.57,14.72,580.42,UPI
T040405,C01257,P0457,S108,20230708,1,1026.2,52.71,973.49,UPI
T040406,C03017,P0086,S021,20250221,2,3679.75,779.61,6579.89,Cash
T040407,C01755,P0477,S111,20251103,1,675.69,34.47,641.22,Credit Card
T040408,C00630,P0404,S050,20230626,1,4253.05,618.61,3634.44,UPI
T040409,C01151,P0062,S062,20230117,2,78268.04,10946.67,145589.41,UPI
T040410,C04963,P0184,S036,20250825,1,376.58,65.76,310.82,Credit Card
T040411,C02000,P0472,S006,20230727,2,354.25,15.12,693.38,Debit Card
T040412,C00064,P0269,S043,20240116,2,741.63,90.09,1393.17,Credit Card
T040413,C02887,P0166,S094,20240518,2,2642.36,1648.56,3636.16,UPI
T040414,C02665,P0030,S030,20251022,1,301.8,13.69,288.11,Credit Card
T040415,C01864,P0137,S100,20251203,1,747.34,144.66,602.68,UPI
T040416,C03269,P0429,S117,20250226,1,1894.86,44.76,1850.1,UPI
T040417,C02301,P0257,S079,20230222,3,2762.62,1985.74,6302.12,Credit Card
T040418,C02332,P0210,S105,20231111,1,591.09,40.43,550.66,Cash
T040419,C02554,P0353,S090,20230318,2,774.97,13.85,1536.09,Debit Card
T040420,C03226,P0380,S052,20251216,3,722.81,153.19,2015.24,UPI
T040421,C02932,P0474,S107,20251016,2,849.26,140.26,1558.26,Credit Card
T040422,C03593,P0325,S070,20230420,9,348.67,84.24,3053.79,Credit Card
T040423,C03935,P0059,S087,20230409,4,731.73,64.08,2862.84,Credit Card
T040424,C02773,P0021,S046,20250520,1,1272.6,29.31,1243.29,Cash
T040425,C00956,P0405,S026,20241030,1,11523.15,1667.62,9855.53,Credit Card
T040426,C00878,P0408,S120,20251018,7,160.43,6.17,1116.84,Cash
T040427,C00020,P0334,S046,20230601,7,343.83,16.43,2390.38,Credit Card
T040428,C01335,P0191,S043,20231106,1,3001.62,382.32,2619.3,UPI
T040429,C03715,P0264,S102,20231230,2,3059.24,602.41,5516.07,UPI
T040430,C02984,P0017,S005,20230121,1,1508.18,81.44,1426.74,UPI
T040431,C04413,P0466,S035,20231028,2,1215.12,124.18,2306.06,Debit Card
T040432,C00360,P0422,S118,20231126,1,16603.12,2288.25,14314.87,Cash
T040433,C03231,P0203,S096,20241124,3,3047.43,2063.5,7078.79,UPI
T040434,C03994,P0053,S099,20250417,1,769.12,59.81,709.31,Cash
T040435,C01269,P0309,S093,20240131,1,458.08,63.31,394.77,UPI
T040436,C04477,P0158,S106,20250620,2,5215.13,629.13,9801.13,Cash
T040437,C04279,P0088,S103,20230430,1,4459.15,334.27,4124.88,UPI
T040438,C02737,P0428,S009,20230411,1,76989.21,10298.62,66690.59,Cash
T040439,C03893,P0365,S085,20251124,5,934.8,102.98,4571.02,Cash
T040440,C04973,P0319,S024,20250916,1,9376.83,846.02,8530.81,Debit Card
T040441,C00369,P0181,S070,20250222,2,18795.78,6671.18,30920.38,Cash
T040442,C03109,P0438,S082,20241112,1,90891.11,4556.8,86334.31,UPI
T040443,C02031,P0110,S108,20241128,3,4763.18,5401.58,8887.96,UPI
T040444,C03156,P0206,S062,20241211,3,913.94,371.57,2370.25,Credit Card
T040445,C00662,P0105,S030,20250120,2,20605.44,5883.86,35327.02,Credit Card
T040446,C02692,P0362,S023,20230726,1,1558.94,7.11,1551.83,Cash
T040447,C04529,P0192,S010,20251002,2,115.39,17.16,213.62,Debit Card
T040448,C04965,P0441,S056,20240224,1,7887.12,695.99,7191.13,Debit Card
T040449,C01770,P0393,S034,20250131,2,4948.77,3861.12,6036.42,UPI
T040450,C03160,P0326,S031,20250621,3,1497.78,361.63,4131.71,UPI
T040451,C02137,P0085,S061,20230203,2,2698.4,654.26,4742.54,UPI
T040452,C04538,P0208,S049,20231125,1,686.96,11.28,675.68,UPI
T040453,C02593,P0130,S034,20240223,2,10661.68,3115.51,18207.85,Credit Card
T040454,C04783,P0366,S059,20250930,1,9068.38,673.19,8395.19,Credit Card
T040455,C01886,P0253,S106,20250527,1,110933.68,9714.72,101218.96,UPI
T040456,C00570,P0270,S044,20241210,2,971.48,161.27,1781.69,Net Banking
T040457,C03112,P0244,S087,20250307,2,2671.47,382.79,4960.15,UPI
T040458,C01960,P0113,S102,20251106,2,14484.92,1667.64,27302.2,UPI
T040459,C00231,P0166,S060,20241003,2,2642.36,939.29,4345.43,Credit Card
T040460,C03037,P0490,S052,20250201,2,1266.01,141.61,2390.41,Credit Card
T040461,C01005,P0389,S061,20250629,4,2815.22,3697.92,7562.96,Credit Card
T040462,C02371,P0371,S065,20240226,1,1230.63,79.29,1151.34,UPI
T040463,C03224,P0414,S044,20231229,1,38015.43,4570.86,33444.57,Credit Card
T040464,C02586,P0378,S082,20231211,3,702.38,244.48,1862.66,Net Banking
T040465,C00893,P0192,S081,20230412,2,115.39,33.08,197.7,Debit Card
T040466,C04067,P0080,S003,20250613,3,719.75,343.19,1816.06,Credit Card
T040467,C02102,P0065,S045,20250921,1,2260.7,222.84,2037.86,UPI
T040468,C04111,P0429,S120,20251128,1,1894.86,147.05,1747.81,Debit Card
T040469,C02985,P0343,S077,20250124,2,1585.85,298.89,2872.81,UPI
T040470,C04607,P0410,S030,20251002,2,2687.93,607.33,4768.53,UPI
T040471,C00174,P0205,S113,20250723,1,9676.9,1246.5,8430.4,UPI
T040472,C02596,P0288,S025,20241229,3,1771.4,331.23,4982.97,UPI
T040473,C00140,P0057,S034,20240401,4,1870.34,1263.88,6217.48,Credit Card
T040474,C03440,P0194,S099,20241103,1,1309.57,116.54,1193.03,UPI
T040475,C04419,P0243,S072,20240116,1,1730.28,223.2,1507.08,UPI
T040476,C04145,P0103,S015,20240322,1,88280.86,6769.84,81511.02,Cash
T040477,C01716,P0447,S087,20240121,2,3730.67,493.88,6967.46,UPI
T040478,C04719,P0217,S084,20230802,6,154.43,9.73,916.85,Cash
T040479,C02235,P0287,S051,20231213,3,2638.81,801.01,7115.42,UPI
T040480,C01746,P0176,S019,20230126,10,880.48,18.64,8786.16,Credit Card
T040481,C03700,P0360,S020,20231124,1,9965.55,517.15,9448.4,UPI
T040482,C03447,P0393,S076,20240831,3,4948.77,2756.4,12089.91,UPI
T040483,C04914,P0316,S034,20230117,1,2863.73,603.21,2260.52,Debit Card
T040484,C03321,P0085,S086,20241109,1,2698.4,313.36,2385.04,Debit Card
T040485,C04799,P0282,S073,20240918,2,73683.34,10646.29,136720.39,UPI
T040486,C01932,P0386,S093,20240102,2,4833.24,1855.98,7810.5,Cash
T040487,C03638,P0071,S040,20230423,4,1345.44,867.04,4514.72,Net Banking
T040488,C01249,P0499,S080,20230122,2,9665.93,2085.38,17246.48,UPI
T040489,C00648,P0202,S036,20241012,1,4261.1,574.31,3686.79,UPI
T040490,C01359,P0250,S093,20240119,10,163.99,37.59,1602.31,UPI
T040491,C02107,P0408,S012,20240712,5,160.43,16.58,785.57,Cash
T040492,C00440,P0483,S109,20241219,3,3688.23,3800.72,7263.97,UPI
T040493,C03163,P0407,S064,20240210,2,2991.7,1990.35,3993.05,UPI
T040494,C01953,P0057,S019,20250308,4,1870.34,1485.07,5996.29,Credit Card
T040495,C03420,P0448,S028,20240401,2,3087.1,460.84,5713.36,UPI
T040496,C00709,P0495,S037,20240503,2,4005.92,862.4,7149.44,UPI
T040497,C00239,P0390,S067,20240104,1,112401.1,7310.19,105090.91,UPI
T040498,C03336,P0081,S038,20230709,3,898.85,368.75,2327.8,Debit Card
T040499,C04759,P0035,S092,20250719,1,37024.89,3296.48,33728.41,Debit Card
T040500,C01123,P0232,S002,20240603,2,1731.88,312.91,3150.85,Credit Card
T040501,C01992,P0395,S106,20230421,2,3346.94,1883.71,4810.17,Credit Card
T040502,C00837,P0440,S093,20250818,1,8191.29,851.44,7339.85,Debit Card
T040503,C01815,P0279,S114,20250630,1,114384.47,16442.4,97942.07,UPI
T040504,C03179,P0122,S063,20230930,5,629.96,240.78,2909.02,UPI
T040505,C02659,P0032,S062,20240811,2,4019.42,1057.11,6981.73,Net Banking
T040506,C01869,P0008,S024,20240107,1,2872.19,392.72,2479.47,UPI
T040507,C02574,P0110,S005,20240120,2,4763.18,2098.13,7428.23,Debit Card
T040508,C00307,P0263,S098,20230708,1,2338.87,171.88,2166.99,UPI
T040509,C01105,P0432,S106,20230218,3,1838.01,853.61,4660.42,Debit Card
T040510,C01420,P0103,S049,20230212,2,88280.86,20275.55,156286.17,UPI
T040511,C01555,P0326,S045,20241017,3,1497.78,309.29,4184.05,Debit Card
T040512,C04489,P0175,S085,20231201,2,1936.68,160.99,3712.37,UPI
T040513,C01669,P0070,S088,20251008,1,2724.29,385.72,2338.57,UPI
T040514,C00994,P0046,S092,20250430,2,1284.08,194.16,2374.0,UPI
T040515,C04371,P0208,S024,20240510,1,686.96,23.33,663.63,Credit Card
T040516,C02332,P0270,S028,20250719,1,971.48,73.59,897.89,UPI
T040517,C03743,P0292,S096,20250803,4,4673.22,7460.22,11232.66,UPI
T040518,C04411,P0377,S089,20240721,1,6009.24,379.88,5629.36,Debit Card
T040519,C03865,P0422,S091,20240904,1,16603.12,1078.58,15524.54,UPI
T040520,C03968,P0019,S006,20251201,2,1117.15,174.66,2059.64,Credit Card
T040521,C04996,P0227,S042,20251015,1,1989.79,266.66,1723.13,UPI
T040522,C01323,P0053,S005,20230719,1,769.12,6.9,762.22,UPI
T040523,C00117,P0230,S027,20230506,1,10268.89,1447.38,8821.51,UPI
T040524,C04159,P0358,S046,20240817,3,1574.94,252.23,4472.59,Credit Card
T040525,C02383,P0108,S045,20250108,3,1702.84,1.85,5106.67,UPI
T040526,C02735,P0377,S058,20241016,1,6009.24,424.09,5585.15,Cash
T040527,C04770,P0454,S060,20250815,1,1054.21,207.4,846.81,UPI
T040528,C02970,P0201,S074,20251128,4,4846.17,4601.24,14783.44,Credit Card
T040529,C00718,P0469,S072,20240521,3,1289.3,271.48,3596.42,UPI
T040530,C00585,P0128,S094,20231008,2,51506.13,12793.38,90218.88,Credit Card
T040531,C01528,P0014,S098,20240702,5,1701.42,1351.29,7155.81,Debit Card
T040532,C00982,P0239,S007,20250904,2,8329.62,2451.63,14207.61,Credit Card
T040533,C01496,P0251,S097,20231027,3,2055.99,864.31,5303.66,UPI
T040534,C03107,P0079,S049,20250521,1,10908.41,596.98,10311.43,Debit Card
T040535,C03897,P0429,S114,20230904,1,1894.86,158.97,1735.89,Debit Card
T040536,C03568,P0065,S042,20240627,2,2260.7,337.03,4184.37,UPI
T040537,C02956,P0174,S076,20241218,1,1469.41,4.55,1464.86,Debit Card
T040538,C02766,P0431,S116,20230811,1,1728.81,131.01,1597.8,UPI
T040539,C01096,P0211,S116,20231220,2,4909.41,1435.39,8383.43,UPI
T040540,C03540,P0450,S043,20230919,2,101892.64,23861.58,179923.7,Debit Card
T040541,C02414,P0468,S040,20250417,4,552.37,371.55,1837.93,Net Banking
T040542,C00336,P0328,S040,20250307,3,1200.85,532.65,3069.9,UPI
T040543,C01992,P0393,S045,20240622,4,4948.77,7431.25,12363.83,Cash
T040544,C04582,P0214,S098,20230206,2,118714.4,22075.14,215353.66,UPI
T040545,C04150,P0278,S018,20241227,2,7823.93,834.09,14813.77,UPI
T040546,C04894,P0008,S096,20250629,1,2872.19,201.75,2670.44,Debit Card
T040547,C02998,P0337,S004,20240127,2,6716.23,1545.25,11887.21,UPI
T040548,C00407,P0350,S107,20241213,9,279.65,43.6,2473.25,Credit Card
T040549,C02365,P0040,S080,20250218,2,3177.05,839.17,5514.93,UPI
T040550,C02443,P0233,S051,20240505,1,3799.57,994.29,2805.28,UPI
T040551,C03315,P0130,S109,20241216,1,10661.68,657.16,10004.52,Credit Card
T040552,C00983,P0348,S067,20241210,2,3131.64,905.87,5357.41,UPI
T040553,C00974,P0307,S039,20250607,1,12523.6,931.26,11592.34,UPI
T040554,C04626,P0186,S060,20250113,1,617.94,60.49,557.45,Debit Card
T040555,C04922,P0221,S012,20231121,1,2712.22,701.29,2010.93,UPI
T040556,C02227,P0440,S075,20231130,2,8191.29,1985.44,14397.14,Credit Card
T040557,C02760,P0213,S088,20231019,1,16737.83,1375.73,15362.1,UPI
T040558,C00701,P0052,S040,20240422,1,3884.81,411.8,3473.01,Cash
T040559,C01347,P0410,S060,20251107,1,2687.93,136.68,2551.25,Credit Card
T040560,C00705,P0297,S090,20250118,5,634.58,15.04,3157.86,UPI
T040561,C01077,P0383,S003,20250823,3,307.53,170.19,752.4,Cash
T040562,C01860,P0496,S032,20230317,1,11626.73,589.03,11037.7,UPI
T040563,C00581,P0413,S117,20240504,1,67233.8,7566.89,59666.91,UPI
T040564,C04591,P0224,S064,20240111,1,54021.47,3945.04,50076.43,Credit Card
T040565,C02793,P0130,S052,20240103,2,10661.68,2613.7,18709.66,UPI
T040566,C03268,P0118,S075,20250228,4,359.47,504.68,933.2,Cash
T040567,C00949,P0111,S118,20241024,1,3592.41,700.29,2892.12,UPI
T040568,C03461,P0255,S090,20250906,3,237.54,23.92,688.7,Debit Card
T040569,C04908,P0373,S090,20230326,5,526.73,53.01,2580.64,UPI
T040570,C03255,P0354,S057,20250905,3,2612.51,715.77,7121.76,UPI
T040571,C02749,P0489,S031,20231206,2,1581.43,433.88,2728.98,Debit Card
T040572,C02234,P0310,S106,20250226,1,13126.9,1415.3,11711.6,UPI
T040573,C03347,P0315,S086,20250907,1,11015.39,1364.23,9651.16,UPI
T040574,C00444,P0265,S094,20240825,1,7141.44,565.2,6576.24,UPI
T040575,C02611,P0463,S067,20230320,1,3501.04,424.37,3076.67,Cash
T040576,C00293,P0417,S087,20240420,3,219.55,2.85,655.8,Credit Card
T040577,C02959,P0487,S068,20240903,5,505.06,65.73,2459.57,Credit Card
T040578,C02445,P0016,S022,20250920,4,1299.34,1798.45,3398.91,Net Banking
T040579,C04504,P0368,S045,20250214,3,4044.75,3462.25,8672.0,Credit Card
T040580,C02074,P0182,S012,20240321,3,499.46,111.59,1386.79,UPI
T040581,C04529,P0492,S011,20230627,1,20564.66,1588.88,18975.78,UPI
T040582,C03653,P0215,S059,20250418,1,20419.8,1769.04,18650.76,Debit Card
T040583,C03503,P0305,S068,20230415,2,11912.39,1344.39,22480.39,Debit Card
T040584,C00913,P0062,S089,20231116,2,78268.04,21016.79,135519.29,UPI
T040585,C04229,P0164,S031,20251004,2,3621.47,366.92,6876.02,UPI
T040586,C03554,P0057,S107,20250417,5,1870.34,982.38,8369.32,Credit Card
T040587,C01208,P0384,S024,20240114,2,16129.64,2974.5,29284.78,UPI
T040588,C00293,P0149,S109,20230712,2,20752.46,2165.19,39339.73,UPI
T040589,C04862,P0305,S093,20231123,1,11912.39,1242.22,10670.17,Debit Card
T040590,C01922,P0002,S047,20241207,6,610.97,133.61,3532.21,Credit Card
T040591,C02392,P0009,S072,20241223,2,1069.04,201.01,1937.07,Credit Card
T040592,C04443,P0022,S063,20231113,3,3488.12,1399.91,9064.45,Cash
T040593,C00269,P0013,S050,20240327,2,489.15,10.64,967.66,Credit Card
T040594,C00675,P0340,S046,20230322,5,1306.61,571.34,5961.71,Credit Card
T040595,C02496,P0409,S040,20251116,1,22522.79,2703.46,19819.33,Credit Card
T040596,C01076,P0473,S022,20240327,2,609.15,87.47,1130.83,Debit Card
T040597,C02787,P0331,S081,20240625,2,1608.02,497.14,2718.9,Net Banking
T040598,C03798,P0461,S084,20240720,4,662.66,95.07,2555.57,UPI
T040599,C04057,P0169,S057,20250305,3,372.88,54.16,1064.48,UPI
T040600,C00365,P0278,S069,20240402,2,7823.93,2003.94,13643.92,Debit Card
T040601,C01583,P0090,S078,20230816,10,789.5,125.74,7769.26,UPI
T040602,C00424,P0318,S019,20251204,2,1410.55,153.93,2667.17,Credit Card
T040603,C00595,P0374,S005,20230422,3,2914.21,483.99,8258.64,UPI
T040604,C02496,P0352,S050,20241229,2,33551.08,6065.42,61036.74,Cash
T040605,C01802,P0231,S040,20230803,4,3426.01,5426.81,8277.23,UPI
T040606,C02057,P0445,S118,20240504,3,793.76,218.41,2162.87,Debit Card
T040607,C04796,P0460,S014,20230411,2,1346.15,210.78,2481.52,Cash
T040608,C00162,P0492,S069,20250707,1,20564.66,4086.17,16478.49,UPI
T040609,C00805,P0136,S051,20240521,9,879.08,133.63,7778.09,Credit Card
T040610,C03823,P0383,S037,20230225,4,307.53,128.41,1101.71,UPI
T040611,C03805,P0484,S020,20230818,1,893.58,98.21,795.37,UPI
T040612,C03181,P0138,S033,20230523,2,99543.3,18475.68,180610.92,Cash
T040613,C01338,P0045,S005,20230313,2,37803.66,8506.63,67100.69,UPI
T040614,C00256,P0207,S049,20251119,1,16177.08,2200.22,13976.86,UPI
T040615,C01259,P0097,S001,20250204,1,2602.13,291.8,2310.33,UPI
T040616,C02442,P0239,S110,20240523,1,8329.62,890.22,7439.4,Credit Card
T040617,C04222,P0434,S015,20230815,1,21254.77,2056.31,19198.46,UPI
T040618,C00702,P0154,S098,20250520,2,119950.83,16462.66,223439.0,UPI
T040619,C02472,P0279,S015,20230821,2,114384.47,24282.97,204485.97,Credit Card
T040620,C00840,P0161,S007,20230122,3,297.57,42.07,850.64,Cash
T040621,C03125,P0327,S057,20240219,2,3931.08,697.62,7164.54,Credit Card
T040622,C00919,P0364,S087,20250505,9,543.37,222.7,4667.63,UPI
T040623,C02561,P0049,S004,20231215,2,115.1,8.9,221.3,UPI
T040624,C00998,P0272,S054,20241201,5,1389.91,1185.79,5763.76,UPI
T040625,C01243,P0076,S088,20250414,3,1291.18,141.98,3731.56,Debit Card
T040626,C01598,P0046,S114,20230908,1,1284.08,155.14,1128.94,Debit Card
T040627,C04285,P0230,S108,20250613,2,10268.89,2883.09,17654.69,Debit Card
T040628,C02585,P0494,S060,20230728,7,120.27,5.5,836.39,UPI
T040629,C03981,P0064,S038,20230612,2,2864.27,2157.15,3571.39,UPI
T040630,C00289,P0470,S110,20230324,1,1610.39,158.7,1451.69,Net Banking
T040631,C00674,P0273,S116,20230928,2,12579.86,2626.85,22532.87,Cash
T040632,C02904,P0299,S036,20241018,1,742.07,7.17,734.9,Credit Card
T040633,C04733,P0352,S048,20231215,2,33551.08,6040.33,61061.83,Credit Card
T040634,C03932,P0428,S062,20250518,2,76989.21,10805.75,143172.67,UPI
T040635,C03295,P0079,S036,20231030,2,10908.41,2982.12,18834.7,Credit Card
T040636,C03796,P0207,S034,20250715,2,16177.08,1652.1,30702.06,Debit Card
T040637,C01276,P0419,S105,20230926,2,1664.38,329.12,2999.64,UPI
T040638,C02926,P0300,S025,20230926,1,12222.82,1587.35,10635.47,Debit Card
T040639,C04380,P0006,S110,20240311,3,138.11,9.7,404.63,UPI
T040640,C01705,P0298,S063,20250413,1,4224.33,753.75,3470.58,Credit Card
T040641,C04398,P0399,S090,20250703,1,56.49,2.21,54.28,UPI
T040642,C03016,P0305,S040,20250109,1,11912.39,675.85,11236.54,UPI
T040643,C03557,P0016,S092,20241105,3,1299.34,1275.98,2622.04,Credit Card
T040644,C04454,P0390,S032,20240328,2,112401.1,18008.0,206794.2,UPI
T040645,C01077,P0218,S085,20230214,1,95848.24,14289.07,81559.17,Cash
T040646,C03666,P0426,S008,20230112,2,4805.76,1147.26,8464.26,Credit Card
T040647,C00746,P0485,S040,20250221,1,97468.79,13279.46,84189.33,Debit Card
T040648,C02985,P0490,S059,20231231,1,1266.01,1.14,1264.87,Cash
T040649,C01760,P0035,S049,20230111,1,37024.89,1997.3,35027.59,Credit Card
T040650,C03280,P0179,S041,20240503,5,1718.35,1094.84,7496.91,Net Banking
T040651,C02496,P0322,S033,20251015,1,1370.98,85.38,1285.6,UPI
T040652,C00614,P0139,S084,20230326,2,473.11,55.6,890.62,UPI
T040653,C00201,P0237,S037,20240826,2,4265.52,457.93,8073.11,Credit Card
T040654,C04804,P0033,S056,20241207,2,3065.67,1299.39,4831.95,Debit Card
T040655,C03190,P0041,S059,20240220,3,1573.09,353.74,4365.53,Debit Card
T040656,C00963,P0196,S027,20230723,2,71650.99,15886.23,127415.75,UPI
T040657,C01933,P0452,S020,20250206,1,3381.6,184.03,3197.57,Debit Card
T040658,C02095,P0125,S092,20230817,4,1156.0,363.35,4260.65,Credit Card
T040659,C00970,P0009,S090,20230703,1,1069.04,79.59,989.45,UPI
T040660,C03054,P0232,S052,20230602,2,1731.88,245.09,3218.67,UPI
T040661,C01303,P0301,S021,20251009,2,1633.54,377.18,2889.9,UPI
T040662,C03048,P0186,S052,20230912,3,617.94,65.59,1788.23,UPI
T040663,C00996,P0148,S080,20230719,1,3312.02,649.57,2662.45,Net Banking
T040664,C04625,P0076,S039,20250407,2,1291.18,158.46,2423.9,Credit Card
T040665,C00748,P0272,S059,20251101,5,1389.91,918.68,6030.87,Credit Card
T040666,C03498,P0218,S074,20250213,2,95848.24,15768.54,175927.94,UPI
T040667,C02234,P0401,S076,20240304,2,1342.0,313.64,2370.36,Credit Card
T040668,C03846,P0089,S070,20240410,1,10291.5,569.19,9722.31,Credit Card
T040669,C00667,P0023,S051,20230112,4,657.65,391.7,2238.9,UPI
T040670,C01466,P0479,S095,20230920,1,94604.45,7427.62,87176.83,UPI
T040671,C03284,P0024,S097,20230610,7,973.29,231.59,6581.44,UPI
T040672,C03321,P0447,S083,20240903,2,3730.67,873.85,6587.49,Credit Card
T040673,C03653,P0010,S085,20230712,1,21728.85,1558.85,20170.0,Credit Card
T040674,C01496,P0203,S079,20251022,4,3047.43,2731.93,9457.79,Credit Card
T040675,C02737,P0439,S088,20240204,1,4596.85,468.87,4127.98,Debit Card
T040676,C01895,P0435,S073,20250826,2,542.22,212.16,872.28,UPI
T040677,C02380,P0174,S092,20250623,2,1469.41,26.57,2912.25,Cash
T040678,C01176,P0451,S017,20240510,1,5858.63,830.73,5027.9,UPI
T040679,C04657,P0233,S046,20250924,2,3799.57,2666.19,4932.95,UPI
T040680,C02228,P0041,S089,20241219,3,1573.09,602.56,4116.71,Debit Card
T040681,C03512,P0457,S052,20240221,2,1026.2,188.34,1864.06,Credit Card
T040682,C00227,P0263,S068,20241004,3,2338.87,881.19,6135.42,Debit Card
T040683,C03579,P0111,S074,20251114,2,3592.41,950.84,6233.98,UPI
T040684,C03014,P0087,S045,20230103,1,6498.64,545.36,5953.28,Credit Card
T040685,C03971,P0420,S041,20250622,1,7253.42,443.41,6810.01,UPI
T040686,C01149,P0489,S098,20240515,1,1581.43,103.85,1477.58,Debit Card
T040687,C03387,P0464,S024,20251110,4,1864.66,448.97,7009.67,Cash
T040688,C00982,P0464,S047,20250525,2,1864.66,662.24,3067.08,UPI
T040689,C00480,P0376,S086,20240107,2,9307.12,2633.7,15980.54,Debit Card
T040690,C04984,P0468,S120,20251005,1,552.37,118.12,434.25,UPI
T040691,C02969,P0065,S009,20240225,1,2260.7,145.97,2114.73,Credit Card
T040692,C03131,P0464,S041,20241215,2,1864.66,507.44,3221.88,Cash
T040693,C02740,P0185,S098,20251006,2,342.14,51.22,633.06,Debit Card
T040694,C01728,P0359,S005,20240610,2,8726.11,2484.09,14968.13,UPI
T040695,C01517,P0283,S101,20230112,2,735.12,3.41,1466.83,UPI
T040696,C03112,P0017,S009,20250722,1,1508.18,137.81,1370.37,Credit Card
T040697,C03571,P0232,S055,20251029,2,1731.88,425.66,3038.1,Cash
T040698,C04487,P0386,S048,20250613,3,4833.24,5422.34,9077.38,Credit Card
T040699,C02144,P0005,S086,20251222,2,746.48,201.04,1291.92,Credit Card
T040700,C00560,P0109,S015,20250604,2,1315.06,295.39,2334.73,Debit Card
T040701,C02620,P0302,S110,20251016,2,70626.33,14972.64,126280.02,Cash
T040702,C03925,P0137,S010,20251231,5,747.34,731.12,3005.58,Credit Card
T040703,C02182,P0229,S040,20250710,3,2321.33,1640.3,5323.69,Credit Card
T040704,C04686,P0116,S047,20250930,2,20007.57,6457.28,33557.86,Net Banking
T040705,C04998,P0301,S119,20230906,1,1633.54,179.51,1454.03,UPI
T040706,C04898,P0123,S034,20230920,3,1847.88,512.92,5030.72,UPI
T040707,C03029,P0138,S096,20250529,1,99543.3,6506.71,93036.59,Credit Card
T040708,C02396,P0268,S097,20251014,1,41975.58,5782.59,36192.99,UPI
T040709,C03079,P0056,S093,20241018,3,1041.41,1060.2,2064.03,Credit Card
T040710,C02407,P0299,S001,20250416,2,742.07,41.69,1442.45,UPI
T040711,C02570,P0286,S021,20251125,1,1388.78,138.1,1250.68,Cash
T040712,C03643,P0440,S109,20240820,1,8191.29,1061.98,7129.31,UPI
T040713,C04806,P0213,S113,20250507,2,16737.83,4848.12,28627.54,UPI
